time,oslo,stavanger,trondheim,tromsø,bergen
2023-06-23 08:00:00,1.06274,1.8349,0.28043,0.22434,1.06274
2023-06-23 09:00:00,1.07794,1.70556,0.25189,0.20151,1.07794
2023-06-23 10:00:00,1.07853,1.49003,0.23436,0.18749,1.07853
2023-06-23 11:00:00,1.07838,1.38444,0.14804,0.11843,1.07838
2023-06-23 12:00:00,1.07824,1.30535,0.07821,0.06257,1.07824
2023-06-23 13:00:00,1.07649,1.28435,0.03795,0.03036,1.07649
2023-06-23 14:00:00,1.07374,1.1831,0.03274,0.02619,1.07374
2023-06-23 15:00:00,1.06751,1.18339,0.0323,0.02584,1.06751
2023-06-23 16:00:00,1.05911,1.21931,0.04925,0.0394,1.05911
2023-06-23 17:00:00,1.04781,1.32288,0.17498,0.13998,1.04781
2023-06-23 18:00:00,1.04159,1.29768,0.24681,0.19745,1.04159
2023-06-23 19:00:00,1.03739,1.47786,0.24334,0.19467,1.03739
2023-06-23 20:00:00,1.02145,1.60649,0.23538,0.1883,1.02145
2023-06-23 21:00:00,0.98481,1.66573,0.23276,0.18621,0.98481
2023-06-23 22:00:00,0.98438,1.47859,0.21583,0.17266,0.98438
2023-06-23 23:00:00,0.93396,1.42963,0.14426,0.11541,0.93396
2023-06-24 00:00:00,0.79689,1.50329,0.06631,0.05305,0.79689
2023-06-24 01:00:00,0.75636,1.51685,0.04406,0.03525,0.75636
2023-06-24 02:00:00,0.74133,1.46896,0.0336,0.02688,0.74133
2023-06-24 03:00:00,0.73573,1.43079,0.0333,0.02664,0.73573
2023-06-24 04:00:00,0.70316,1.34548,0.05084,0.04067,0.70316
2023-06-24 05:00:00,0.69123,1.32086,0.1475,0.118,0.69123
2023-06-24 06:00:00,0.70288,1.31778,0.24446,0.19557,0.70288
2023-06-24 07:00:00,0.74339,1.3166,0.27378,0.21902,0.74339
2023-06-24 08:00:00,0.78141,1.29184,0.29795,0.23836,0.78141
2023-06-24 09:00:00,0.87291,1.2248,0.31445,0.25156,0.87291
2023-06-24 10:00:00,0.83696,0.8962,0.32211,0.25769,0.83696
2023-06-24 11:00:00,0.38076,0.38076,0.32315,0.25852,0.38076
2023-06-24 12:00:00,0.22795,0.22795,0.22089,0.17671,0.22795
2023-06-24 13:00:00,0.02888,0.02888,0.02888,0.0231,0.02888
2023-06-24 14:00:00,0.00486,0.00486,0.00486,0.00389,0.00486
2023-06-24 15:00:00,0.19465,0.19465,0.14735,0.11788,0.19465
2023-06-24 16:00:00,0.75076,1.10175,0.35173,0.26311,0.75076
2023-06-24 17:00:00,0.85125,1.20225,0.35144,0.2637,0.85125
2023-06-24 18:00:00,0.85479,1.17616,0.35129,0.26429,0.85479
2023-06-24 19:00:00,0.84463,1.40206,0.35085,0.26453,0.84463
2023-06-24 20:00:00,0.82841,1.72785,0.34289,0.26429,0.82841
2023-06-24 21:00:00,0.81678,1.8008,0.33729,0.26417,0.81678
2023-06-24 22:00:00,0.82798,1.7616,0.33464,0.26382,0.82798
2023-06-24 23:00:00,0.81294,1.68748,0.33375,0.26335,0.81294
2023-06-25 00:00:00,0.72809,1.6525,0.33763,0.25055,0.72809
2023-06-25 01:00:00,0.6801,1.50504,0.33763,0.24985,0.6801
2023-06-25 02:00:00,0.66893,1.51475,0.33424,0.24938,0.66893
2023-06-25 03:00:00,0.66113,1.40981,0.33276,0.24938,0.66113
2023-06-25 04:00:00,0.65494,1.40289,0.33174,0.24938,0.65494
2023-06-25 05:00:00,0.68275,1.38935,0.32688,0.24938,0.68275
2023-06-25 06:00:00,0.78873,1.25543,0.32541,0.2515,0.78873
2023-06-25 07:00:00,0.82199,1.11119,0.32909,0.25291,0.82199
2023-06-25 08:00:00,0.79475,0.80918,0.33335,0.25397,0.79475
2023-06-25 09:00:00,0.47906,0.49423,0.33409,0.25479,0.47906
2023-06-25 10:00:00,0.146,0.146,0.146,0.1168,0.146
2023-06-25 11:00:00,0.0028,0.0028,0.01428,0.01142,0.0028
2023-06-25 12:00:00,0.0131,0.0131,0.01399,0.01119,0.0131
2023-06-25 13:00:00,0.01458,0.01458,0.01458,0.01166,0.01458
2023-06-25 14:00:00,0.01413,0.01413,0.01413,0.0113,0.01413
2023-06-25 15:00:00,0.08139,0.08139,0.08139,0.06511,0.08139
2023-06-25 16:00:00,0.37383,0.37383,0.31864,0.2535,0.37383
2023-06-25 17:00:00,0.87173,1.19184,0.33498,0.25338,0.87173
2023-06-25 18:00:00,0.91103,1.34005,0.33541,0.2535,0.91103
2023-06-25 19:00:00,0.90514,1.46574,0.33454,0.25397,0.90514
2023-06-25 20:00:00,0.89101,1.67149,0.33291,0.25185,0.89101
2023-06-25 21:00:00,0.8835,1.69401,0.32688,0.25185,0.8835
2023-06-25 22:00:00,0.86099,1.66193,0.31746,0.25055,0.86099
2023-06-25 23:00:00,0.82788,1.64383,0.31054,0.24843,0.82788
2023-06-26 00:00:00,0.95518,1.47089,0.31143,0.24914,0.95518
2023-06-26 01:00:00,0.88998,1.43263,0.30775,0.2462,0.88998
2023-06-26 02:00:00,0.88174,1.34034,0.30569,0.24455,0.88174
2023-06-26 03:00:00,0.8707,1.19625,0.30539,0.24431,0.8707
2023-06-26 04:00:00,0.87468,1.19523,0.30495,0.24396,0.87468
2023-06-26 05:00:00,0.95606,1.251,0.30643,0.24514,0.95606
2023-06-26 06:00:00,1.08955,1.37714,0.31703,0.24726,1.08955
2023-06-26 07:00:00,1.105,1.43159,0.32879,0.26056,1.105
2023-06-26 08:00:00,1.14548,1.59761,0.34293,0.27434,1.14548
2023-06-26 09:00:00,1.17654,1.42865,0.34499,0.27599,1.17654
2023-06-26 10:00:00,1.17728,1.27294,0.34558,0.27622,1.17728
2023-06-26 11:00:00,1.17609,1.18139,0.34616,0.27575,1.17609
2023-06-26 12:00:00,1.04378,1.13209,0.34366,0.27493,1.04378
2023-06-26 13:00:00,0.886,0.886,0.34336,0.27469,0.886
2023-06-26 14:00:00,0.78004,0.78004,0.34175,0.2734,0.78004
2023-06-26 15:00:00,0.82051,0.82051,0.33806,0.27045,0.82051
2023-06-26 16:00:00,0.95003,0.9777,0.33541,0.26833,0.95003
2023-06-26 17:00:00,0.99271,1.23129,0.33218,0.26574,0.99271
2023-06-26 18:00:00,0.98226,1.3396,0.32939,0.26351,0.98226
2023-06-26 19:00:00,0.97475,1.36345,0.32748,0.26198,0.97475
2023-06-26 20:00:00,0.97049,1.3396,0.3154,0.25232,0.97049
2023-06-26 21:00:00,0.95724,1.251,0.3126,0.25008,0.95724
2023-06-26 22:00:00,0.94281,1.14725,0.3073,0.24584,0.94281
2023-06-26 23:00:00,0.86173,1.10354,0.30584,0.24467,0.86173
2023-06-27 00:00:00,0.91294,1.13025,0.30411,0.24329,0.91294
2023-06-27 01:00:00,0.90605,1.12248,0.30368,0.24294,0.90605
2023-06-27 02:00:00,0.89168,1.11793,0.30398,0.24318,0.89168
2023-06-27 03:00:00,0.88538,1.11895,0.30866,0.24693,0.88538
2023-06-27 04:00:00,0.88244,1.12923,0.31056,0.24845,0.88244
2023-06-27 05:00:00,0.88229,1.2018,0.31219,0.24975,0.88229
2023-06-27 06:00:00,0.93361,1.24624,0.31775,0.2542,0.93361
2023-06-27 07:00:00,0.96045,1.28128,0.32553,0.26042,0.96045
2023-06-27 08:00:00,1.02701,1.26251,0.35045,0.26898,1.02701
2023-06-27 09:00:00,1.09975,1.20224,0.36101,0.26957,1.08553
2023-06-27 10:00:00,1.10106,1.20239,0.37025,0.27391,1.0886
2023-06-27 11:00:00,1.13934,1.13934,0.36526,0.27602,1.04241
2023-06-27 12:00:00,1.03684,1.03684,0.3745,0.2996,1.03684
2023-06-27 13:00:00,0.95341,0.95341,0.3679,0.29432,0.95341
2023-06-27 14:00:00,0.99886,0.99886,0.36731,0.29385,0.99886
2023-06-27 15:00:00,1.10019,1.10766,0.36526,0.29221,1.05209
2023-06-27 16:00:00,1.10004,1.23304,0.34943,0.27614,1.01368
2023-06-27 17:00:00,1.09784,1.27938,0.34899,0.27391,1.00723
2023-06-27 18:00:00,1.08978,1.32688,0.35193,0.27379,0.95414
2023-06-27 19:00:00,1.02013,1.34521,0.37479,0.26863,0.95708
2023-06-27 20:00:00,1.09873,1.36384,0.37803,0.26851,1.08538
2023-06-27 21:00:00,1.02291,1.3785,0.37553,0.26769,1.02291
2023-06-27 22:00:00,1.10106,1.36456,0.37421,0.26593,1.04198
2023-06-27 23:00:00,1.09975,1.36456,0.36864,0.26453,1.04623
2023-06-28 00:00:00,1.04375,1.3521,0.35204,0.25244,1.04375
2023-06-28 01:00:00,1.04434,1.29134,0.34733,0.2515,1.04434
2023-06-28 02:00:00,1.03228,1.24148,0.34513,0.25079,1.03228
2023-06-28 03:00:00,1.01948,1.23,0.3413,0.25044,1.01948
2023-06-28 04:00:00,0.99785,1.24353,0.34013,0.25056,0.99785
2023-06-28 05:00:00,0.96666,1.33504,0.34556,0.25174,0.96666
2023-06-28 06:00:00,0.97035,1.34371,0.35174,0.25374,0.97035
2023-06-28 07:00:00,1.0361,1.38638,0.36631,0.25597,1.0361
2023-06-28 08:00:00,1.20866,1.4564,0.3669,0.25833,1.20866
2023-06-28 09:00:00,1.30885,1.44095,0.38279,0.26221,1.30885
2023-06-28 10:00:00,1.45095,1.45095,0.38411,0.2628,1.45095
2023-06-28 11:00:00,1.31268,1.41403,0.36086,0.2595,1.31268
2023-06-28 12:00:00,1.44095,1.44095,0.35556,0.28445,1.44095
2023-06-28 13:00:00,1.38873,1.38873,0.36278,0.28693,1.38873
2023-06-28 14:00:00,1.22911,1.36254,0.36704,0.2575,1.22911
2023-06-28 15:00:00,1.06391,1.3599,0.36749,0.25609,1.06391
2023-06-28 16:00:00,1.05316,1.39123,0.36675,0.25444,1.05316
2023-06-28 17:00:00,1.02949,1.42741,0.35925,0.25421,1.02949
2023-06-28 18:00:00,1.0033,1.40903,0.35293,0.25421,1.0033
2023-06-28 19:00:00,1.003,1.39403,0.36645,0.25444,1.003
2023-06-28 20:00:00,1.02463,1.39123,0.36631,0.2548,1.02463
2023-06-28 21:00:00,1.02478,1.39094,0.35278,0.25468,1.02478
2023-06-28 22:00:00,1.00728,1.38946,0.35219,0.25433,1.00728
2023-06-28 23:00:00,0.98888,1.38475,0.34939,0.25362,0.98888
2023-06-29 00:00:00,1.04199,1.54956,0.33533,0.26224,1.04199
2023-06-29 01:00:00,1.0417,1.4492,0.32721,0.26,1.0417
2023-06-29 02:00:00,1.03815,1.41068,0.32396,0.25917,1.03815
2023-06-29 03:00:00,1.0355,1.39843,0.32308,0.25846,1.0355
2023-06-29 04:00:00,1.03446,1.36241,0.32264,0.25811,1.03446
2023-06-29 05:00:00,0.99993,1.3937,0.32411,0.25929,0.99993
2023-06-29 06:00:00,1.03431,1.41584,0.32559,0.26047,1.03431
2023-06-29 07:00:00,1.05675,1.41909,0.33975,0.26448,1.05675
2023-06-29 08:00:00,1.08966,1.47325,0.34536,0.26637,1.08966
2023-06-29 09:00:00,1.14294,1.46809,0.35156,0.26755,1.14294
2023-06-29 10:00:00,1.13808,1.46839,0.3523,0.26791,1.13808
2023-06-29 11:00:00,1.18766,1.41304,0.35584,0.26661,1.15534
2023-06-29 12:00:00,1.2774,1.4278,0.35186,0.26944,1.2774
2023-06-29 13:00:00,1.34721,1.40506,0.35186,0.26944,1.34721
2023-06-29 14:00:00,1.31916,1.41009,0.40174,0.26673,1.31916
2023-06-29 15:00:00,1.07978,1.41953,0.34684,0.2659,1.07978
2023-06-29 16:00:00,1.07343,1.41584,0.34654,0.26129,1.07343
2023-06-29 17:00:00,1.06944,1.44019,0.34463,0.26082,1.06944
2023-06-29 18:00:00,1.06074,1.56181,0.3433,0.26236,1.06074
2023-06-29 19:00:00,1.05779,1.53348,0.34094,0.26259,1.05779
2023-06-29 20:00:00,1.06118,1.47518,0.33946,0.26377,1.06118
2023-06-29 21:00:00,1.05985,1.54881,0.32943,0.26354,1.05985
2023-06-29 22:00:00,1.05645,1.51886,0.33548,0.26189,1.05645
2023-06-29 23:00:00,1.04981,1.47414,0.32544,0.26035,1.04981
2023-06-30 00:00:00,1.01356,1.37119,0.33384,0.26707,1.01356
2023-06-30 01:00:00,1.00856,1.32904,0.33075,0.2646,1.00856
2023-06-30 02:00:00,1.00181,1.27029,0.32753,0.26202,1.00181
2023-06-30 03:00:00,0.97625,1.17541,0.32546,0.26037,0.97625
2023-06-30 04:00:00,0.9551,1.17541,0.32224,0.25779,0.9551
2023-06-30 05:00:00,0.92838,1.25546,0.31813,0.2545,0.92838
2023-06-30 06:00:00,0.96539,1.34285,0.3193,0.25544,0.96539
2023-06-30 07:00:00,0.94071,1.495,0.32488,0.2599,0.94071
2023-06-30 08:00:00,0.96539,1.46843,0.32811,0.26249,0.96539
2023-06-30 09:00:00,1.014,1.36811,0.32518,0.26014,1.014
2023-06-30 10:00:00,1.0165,1.36326,0.32356,0.25885,1.0165
2023-06-30 11:00:00,1.01561,1.31818,0.3218,0.25744,1.01561
2023-06-30 12:00:00,1.00475,1.33639,0.32224,0.25779,1.00475
2023-06-30 13:00:00,1.00343,1.30495,0.32121,0.25697,1.00343
2023-06-30 14:00:00,1.00079,1.25766,0.3193,0.25544,1.00079
2023-06-30 15:00:00,1.00005,1.18379,0.31739,0.25391,1.00005
2023-06-30 16:00:00,1.02325,1.17526,0.32063,0.2565,1.02325
2023-06-30 17:00:00,1.01195,1.22329,0.32121,0.25697,1.01195
2023-06-30 18:00:00,1.01548,1.3499,0.32033,0.25626,1.01548
2023-06-30 19:00:00,1.00255,1.41026,0.3215,0.2572,1.00255
2023-06-30 20:00:00,0.94879,1.42025,0.3215,0.2572,0.94879
2023-06-30 21:00:00,0.8918,1.4602,0.31841,0.25473,0.8918
2023-06-30 22:00:00,0.91208,1.38926,0.31886,0.25509,0.91208
2023-06-30 23:00:00,0.89136,1.35519,0.31739,0.25391,0.89136
2023-07-01 00:00:00,0.96965,1.41938,0.32643,0.2448,0.96965
2023-07-01 01:00:00,0.91639,1.34278,0.29899,0.23919,0.91639
2023-07-01 02:00:00,0.90996,1.21115,0.29433,0.23546,0.90996
2023-07-01 03:00:00,0.90749,1.13294,0.29126,0.23301,0.90749
2023-07-01 04:00:00,0.88676,0.9536,0.28849,0.23079,0.88676
2023-07-01 05:00:00,0.75996,0.75996,0.29404,0.23523,0.75996
2023-07-01 06:00:00,0.76901,0.76901,0.30513,0.24398,0.76901
2023-07-01 07:00:00,0.80433,0.80433,0.30746,0.24597,0.80433
2023-07-01 08:00:00,0.94835,1.07808,0.32278,0.24515,0.94835
2023-07-01 09:00:00,0.91829,0.93478,0.33226,0.24433,0.91829
2023-07-01 10:00:00,0.66789,0.66789,0.33781,0.24538,0.66789
2023-07-01 11:00:00,0.37064,0.37064,0.33854,0.24445,0.37064
2023-07-01 12:00:00,0.25289,0.25289,0.24559,0.19647,0.25289
2023-07-01 13:00:00,0.06669,0.06669,0.06464,0.05171,0.06669
2023-07-01 14:00:00,0.00103,0.00103,0.00103,0.00082,0.00103
2023-07-01 15:00:00,0.01445,0.01445,0.01445,0.01156,0.01445
2023-07-01 16:00:00,0.18489,0.18489,0.18489,0.14791,0.18489
2023-07-01 17:00:00,0.78725,0.78725,0.30775,0.2413,0.78725
2023-07-01 18:00:00,0.9679,1.01109,0.30264,0.24153,0.9679
2023-07-01 19:00:00,0.98191,1.06465,0.3022,0.24176,0.98191
2023-07-01 20:00:00,0.97243,1.10653,0.29914,0.23931,0.97243
2023-07-01 21:00:00,0.96541,1.14578,0.29389,0.23511,0.96541
2023-07-01 22:00:00,0.97608,1.16723,0.27623,0.22098,0.97608
2023-07-01 23:00:00,0.97359,1.13703,0.25653,0.20522,0.97359
2023-07-02 00:00:00,0.3585,0.3585,0.24041,0.19233,0.3585
2023-07-02 01:00:00,0.04633,0.04633,0.04633,0.03706,0.04633
2023-07-02 02:00:00,0.00015,0.00015,0.00015,0.00012,0.00015
2023-07-02 03:00:00,0,0,0,0,0
2023-07-02 04:00:00,-0.00035,-0.00035,-0.00035,-0.00035,-0.00035
2023-07-02 05:00:00,-0.00058,-0.00058,-0.00058,-0.00058,-0.00058
2023-07-02 06:00:00,-0.0007,-0.0007,-0.00058,-0.00058,-0.0007
2023-07-02 07:00:00,-0.00608,-0.00608,-0.00585,-0.00585,-0.00608
2023-07-02 08:00:00,-0.03554,-0.03554,-0.03449,-0.03449,-0.03554
2023-07-02 09:00:00,-0.05881,-0.05881,-0.05039,-0.05039,-0.05881
2023-07-02 10:00:00,-0.04957,-0.04957,-0.04478,-0.04478,-0.04957
2023-07-02 11:00:00,-0.03589,-0.03589,-0.03262,-0.03262,-0.03589
2023-07-02 12:00:00,-0.02923,-0.02923,-0.02923,-0.02923,-0.02923
2023-07-02 13:00:00,-0.04922,-0.04922,-0.02993,-0.02993,-0.04922
2023-07-02 14:00:00,-0.0774,-0.0774,-0.02993,-0.02993,-0.0774
2023-07-02 15:00:00,-0.0712,-0.0712,-0.00585,-0.00585,-0.0712
2023-07-02 16:00:00,-0.05016,-0.05016,-0.00538,-0.00538,-0.05016
2023-07-02 17:00:00,-0.01251,-0.01251,-0.0007,-0.0007,-0.01251
2023-07-02 18:00:00,0,0,0,0,0
2023-07-02 19:00:00,0.07264,0.07264,0.07264,0.05811,0.07264
2023-07-02 20:00:00,0.41608,0.4285,0.31495,0.25196,0.41608
2023-07-02 21:00:00,0.4133,1.10779,0.31655,0.25324,0.4133
2023-07-02 22:00:00,0.31173,1.10384,0.31173,0.24938,0.31173
2023-07-02 23:00:00,0.24596,1.09698,0.24596,0.19677,0.24596
2023-07-03 00:00:00,0.31421,0.9159,0.31421,0.25137,0.31421
2023-07-03 01:00:00,0.29185,0.30063,0.29185,0.23348,0.29185
2023-07-03 02:00:00,0.25926,0.27139,0.25926,0.20741,0.27139
2023-07-03 03:00:00,0.14513,0.14513,0.14513,0.1161,0.14513
2023-07-03 04:00:00,0.14483,0.14483,0.14483,0.11586,0.14483
2023-07-03 05:00:00,0.26263,0.26263,0.26263,0.2101,0.26263
2023-07-03 06:00:00,0.74798,0.78261,0.35119,0.25429,0.74798
2023-07-03 07:00:00,0.80819,1.1604,0.38801,0.25687,0.80819
2023-07-03 08:00:00,0.84268,1.13541,0.42894,0.26143,0.84268
2023-07-03 09:00:00,0.82981,0.85451,0.42981,0.25909,0.82981
2023-07-03 10:00:00,0.30779,0.30779,0.30779,0.24623,0.30779
2023-07-03 11:00:00,0.25356,0.25356,0.25356,0.20285,0.25356
2023-07-03 12:00:00,0.24114,0.24114,0.24114,0.19291,0.24114
2023-07-03 13:00:00,0.21543,0.21543,0.23924,0.19139,0.21543
2023-07-03 14:00:00,0.16208,0.16208,0.23603,0.18882,0.16208
2023-07-03 15:00:00,0.146,0.146,0.23413,0.1873,0.146
2023-07-03 16:00:00,0.25005,0.25005,0.25005,0.20004,0.25005
2023-07-03 17:00:00,0.44165,0.44165,0.32094,0.255,0.44165
2023-07-03 18:00:00,0.76726,1.08571,0.36931,0.25546,0.76726
2023-07-03 19:00:00,0.82719,1.14959,0.36654,0.2564,0.82719
2023-07-03 20:00:00,0.91356,1.1395,0.36624,0.26049,0.91356
2023-07-03 21:00:00,0.95273,1.13891,0.3585,0.26259,0.95273
2023-07-03 22:00:00,0.94965,1.14038,0.3585,0.26201,0.94965
2023-07-03 23:00:00,0.94235,1.14593,0.35368,0.25804,0.94235
2023-07-04 00:00:00,0.87713,1.2218,0.33224,0.26579,0.87713
2023-07-04 01:00:00,0.81068,1.14598,0.31511,0.25209,0.81068
2023-07-04 02:00:00,0.80204,1.01148,0.29271,0.23417,0.80204
2023-07-04 03:00:00,0.7997,0.91298,0.28979,0.23183,0.7997
2023-07-04 04:00:00,0.79663,1.01426,0.31716,0.25373,0.79663
2023-07-04 05:00:00,0.80424,1.15653,0.36443,0.27726,0.80424
2023-07-04 06:00:00,0.878,1.1915,0.38975,0.27867,0.878
2023-07-04 07:00:00,0.9503,1.22838,0.40088,0.28101,0.9503
2023-07-04 08:00:00,0.95001,1.1776,0.4199,0.28721,0.95001
2023-07-04 09:00:00,0.90728,1.13325,0.42268,0.29225,0.90728
2023-07-04 10:00:00,0.76048,0.76048,0.42385,0.29225,0.76048
2023-07-04 11:00:00,0.34496,0.34496,0.34496,0.27597,0.34496
2023-07-04 12:00:00,0.35404,0.35404,0.35404,0.28323,0.35404
2023-07-04 13:00:00,0.34921,0.34921,0.34921,0.27937,0.34921
2023-07-04 14:00:00,0.34775,0.34775,0.34775,0.2782,0.34775
2023-07-04 15:00:00,0.6911,0.6911,0.48064,0.28335,0.6911
2023-07-04 16:00:00,0.74994,1.14056,0.47391,0.28347,0.74994
2023-07-04 17:00:00,0.78683,1.24521,0.46951,0.28253,0.78683
2023-07-04 18:00:00,0.80585,1.30829,0.46966,0.27433,0.80585
2023-07-04 19:00:00,0.92205,1.27229,0.47025,0.27422,0.92205
2023-07-04 20:00:00,0.92556,1.36098,0.46951,0.27433,0.92556
2023-07-04 21:00:00,0.91766,1.41586,0.46439,0.2741,0.91766
2023-07-04 22:00:00,0.91751,1.44894,0.46133,0.27363,0.91751
2023-07-04 23:00:00,0.8963,1.49651,0.45298,0.27281,0.8963
2023-07-05 00:00:00,0.79669,1.46799,0.50663,0.28006,0.79669
2023-07-05 01:00:00,0.78249,1.45219,0.50113,0.28099,0.78249
2023-07-05 02:00:00,0.75204,1.331,0.44545,0.28041,0.75204
2023-07-05 03:00:00,0.7519,1.18706,0.43473,0.28041,0.7519
2023-07-05 04:00:00,0.74769,0.98209,0.46256,0.28041,0.74769
2023-07-05 05:00:00,0.7474,0.95528,0.50576,0.27878,0.7474
2023-07-05 06:00:00,0.79451,1.07864,0.50851,0.28296,0.79451
2023-07-05 07:00:00,0.81075,1.29288,0.61898,0.28319,0.81075
2023-07-05 08:00:00,0.87134,1.26824,0.64201,0.28365,0.87134
2023-07-05 09:00:00,0.90353,1.11589,0.64491,0.28354,0.90353
2023-07-05 10:00:00,0.90048,1.10545,0.64463,0.28307,0.90048
2023-07-05 11:00:00,0.71784,0.71784,0.63941,0.28389,0.71784
2023-07-05 12:00:00,0.66434,0.66434,0.63695,0.28319,0.66434
2023-07-05 13:00:00,0.65231,0.65231,0.64173,0.28296,0.65231
2023-07-05 14:00:00,0.62535,0.62535,0.62535,0.28307,0.62535
2023-07-05 15:00:00,0.60085,0.60085,0.60085,0.28284,0.60085
2023-07-05 16:00:00,0.56853,0.56853,0.5549,0.28307,0.56853
2023-07-05 17:00:00,0.69,0.69,0.52098,0.28319,0.69
2023-07-05 18:00:00,0.85424,1.00006,0.51403,0.28354,0.85424
2023-07-05 19:00:00,0.94455,1.10835,0.50924,0.284,0.94455
2023-07-05 20:00:00,0.90599,1.16401,0.50794,0.28447,0.90599
2023-07-05 21:00:00,0.81119,1.16386,0.50518,0.28435,0.81119
2023-07-05 22:00:00,0.75305,1.16386,0.49561,0.28377,0.75305
2023-07-05 23:00:00,0.74696,1.15488,0.47111,0.28215,0.74696
2023-07-06 00:00:00,0.70085,1.11628,0.49438,0.28406,0.70085
2023-07-06 01:00:00,0.65898,1.09896,0.48594,0.2843,0.65898
2023-07-06 02:00:00,0.59746,1.07963,0.47911,0.28127,0.59746
2023-07-06 03:00:00,0.53785,1.07949,0.46763,0.28046,0.53785
2023-07-06 04:00:00,0.60139,1.07963,0.46719,0.28069,0.60139
2023-07-06 05:00:00,0.68035,1.07789,0.47285,0.2772,0.68035
2023-07-06 06:00:00,0.80176,1.08326,0.49481,0.28092,0.80176
2023-07-06 07:00:00,0.90108,1.13139,0.51968,0.28383,0.90108
2023-07-06 08:00:00,0.93466,1.1471,0.61638,0.28651,0.93466
2023-07-06 09:00:00,0.92215,1.12426,0.62829,0.28662,0.92215
2023-07-06 10:00:00,0.91154,1.11758,0.61666,0.28709,0.91154
2023-07-06 11:00:00,0.87708,1.09344,0.62276,0.28755,0.87708
2023-07-06 12:00:00,0.82211,1.05186,0.62116,0.28685,0.82211
2023-07-06 13:00:00,0.82779,1.03994,0.61855,0.28662,0.82779
2023-07-06 14:00:00,0.8118,1.06785,0.6296,0.28627,0.8118
2023-07-06 15:00:00,0.79973,1.13415,0.6296,0.28616,0.79973
2023-07-06 16:00:00,0.75465,1.23594,0.63019,0.28604,0.75465
2023-07-06 17:00:00,0.89104,1.37423,0.6251,0.28569,0.89104
2023-07-06 18:00:00,0.92958,1.3335,0.62116,0.28499,0.92958
2023-07-06 19:00:00,0.93364,1.42569,0.61958,0.28476,0.93364
2023-07-06 20:00:00,0.92623,1.44853,0.61215,0.28395,0.92623
2023-07-06 21:00:00,0.89191,1.48269,0.58075,0.2836,0.89191
2023-07-06 22:00:00,0.86719,1.4824,0.5742,0.28243,0.86719
2023-07-06 23:00:00,0.79973,1.43558,0.56403,0.28057,0.79973
2023-07-07 00:00:00,0.80196,1.39884,0.58248,0.29703,0.80196
2023-07-07 01:00:00,0.78115,1.28226,0.55483,0.30006,0.78115
2023-07-07 02:00:00,0.74083,1.26334,0.55264,0.29645,0.74083
2023-07-07 03:00:00,0.72161,1.22885,0.55293,0.29621,0.72161
2023-07-07 04:00:00,0.73355,1.21764,0.55395,0.29575,0.73355
2023-07-07 05:00:00,0.78988,1.2811,0.58291,0.29354,0.78988
2023-07-07 06:00:00,0.87371,1.33568,0.60023,0.29668,0.87371
2023-07-07 07:00:00,0.94314,1.45444,0.60809,0.29785,0.94314
2023-07-07 08:00:00,0.9491,1.508,0.62366,0.30052,0.9491
2023-07-07 09:00:00,0.95711,1.29449,0.6257,0.30204,0.95711
2023-07-07 10:00:00,0.95449,1.18474,0.63328,0.30227,0.95449
2023-07-07 11:00:00,0.95521,1.11474,0.6324,0.30157,0.95521
2023-07-07 12:00:00,0.96046,1.06628,0.62439,0.30169,0.96046
2023-07-07 13:00:00,0.94561,0.9999,0.62221,0.30122,0.94561
2023-07-07 14:00:00,0.92305,0.97603,0.62323,0.29959,0.92305
2023-07-07 15:00:00,0.9379,1.02159,0.60911,0.29971,0.9379
2023-07-07 16:00:00,0.93514,1.10994,0.60881,0.29703,0.93514
2023-07-07 17:00:00,0.93543,1.26421,0.60868,0.29633,0.93543
2023-07-07 18:00:00,0.95799,1.3383,0.60096,0.29703,0.95799
2023-07-07 19:00:00,0.959,1.4182,0.60431,0.29726,0.959
2023-07-07 20:00:00,0.94241,1.41776,0.60416,0.29738,0.94241
2023-07-07 21:00:00,0.92713,1.41864,0.60388,0.29691,0.92713
2023-07-07 22:00:00,0.86614,1.41733,0.59674,0.29633,0.86614
2023-07-07 23:00:00,0.80909,1.38836,0.58815,0.29424,0.80909
2023-07-08 00:00:00,0.7872,1.31024,0.60431,0.3,0.7872
2023-07-08 01:00:00,0.75015,1.29135,0.59465,0.30106,0.75015
2023-07-08 02:00:00,0.69949,1.24069,0.59084,0.30024,0.69949
2023-07-08 03:00:00,0.6828,1.16968,0.58748,0.3,0.6828
2023-07-08 04:00:00,0.67415,1.08225,0.58674,0.29989,0.67415
2023-07-08 05:00:00,0.63286,1.04945,0.59289,0.3,0.63286
2023-07-08 06:00:00,0.69583,1.11256,0.59025,0.30024,0.69583
2023-07-08 07:00:00,0.78603,1.1707,0.6049,0.29989,0.78603
2023-07-08 08:00:00,0.81165,1.14931,0.62159,0.30047,0.81165
2023-07-08 09:00:00,0.80916,1.03613,0.64019,0.30059,0.80916
2023-07-08 10:00:00,0.81619,0.95574,0.64898,0.30082,0.81619
2023-07-08 11:00:00,0.74693,0.74693,0.6541,0.30059,0.74693
2023-07-08 12:00:00,0.5226,0.67533,0.5226,0.3,0.5226
2023-07-08 13:00:00,0.32888,0.42758,0.32888,0.2631,0.42758
2023-07-08 14:00:00,0.32844,0.7377,0.32844,0.26275,0.6806
